"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","trend","state_","is_biodiv_whval","assessment_cycle"
"20388","4894","elena","Completed","Published","Banc d'Arguin National Park","Marine mammals and turtles","10","Stable","High Concern","0","2014"
"20388","4894","elena","Completed","Published","Banc d'Arguin National Park","Terrestrial mammals","10","Stable","High Concern","0","2014"
"220298","4896","elena","Completed","Published","Central Suriname Nature Reserve","Ecological processes and variety of ecosystems","9","Stable","Good","0","2014"
"220298","4896","elena","Completed","Published","Central Suriname Nature Reserve","High diversity of plant life, including endemic and threatened species","10","Stable","Good","0","2014"
"124388","4900","elena","Completed","Published","Laponian Area","Variety of landscapes, with spectacular mountain scenery","7","Stable","Good","0","2014"
"124388","4900","elena","Completed","Published","Laponian Area","Natural phenomena of exceptional beauty","7","Stable","Good","0","2014"
"124388","4900","elena","Completed","Published","Laponian Area","Examples of historic and on-going geological processes (associated with glacial activity)","8","Stable","Good","0","2014"
"124388","4900","elena","Completed","Published","Laponian Area","Examples of on-going ecological and biological processes","9","Stable","Good","0","2014"
"555512003","4902","elena","Completed","Published","Putorana Plateau","Rich mosaic of arctic ecosystems","9","Stable","Good","0","2014"
"555512003","4902","elena","Completed","Published","Putorana Plateau","Complete spectrum of Arctic wildlife","9","Stable","Low Concern","0","2014"
"555512003","4902","elena","Completed","Published","Putorana Plateau","Key part of continental migration routes of birds and mammals","9","Stable","Low Concern","0","2014"
"555512003","4902","elena","Completed","Published","Putorana Plateau","A vast and diverse landscape of striking natural beauty","7","Stable","Good","0","2014"
"900879","4904","elena","Completed","Published","Monte San Giorgio","Exceptional record of marine life from the Triassic Period","8","Stable","Good","0","2014"
"9545","4898","elena","Completed","Published","Comoé National Park","Variety of animal species","10","Improving","Critical","0","2014"
"9545","4898","elena","Completed","Published","Comoé National Park","Important site for the conservation of Sudano-Guinean species.","10","Data Deficient","Data Deficient","0","2014"
"18863","4906","elena","Completed","Published","Mount Athos","Exceptional natural beauty","7","Stable","Low Concern","0","2014"
"18863","4906","elena","Completed","Published","Mount Athos","Cultural landscape of exceptional aesthetic importance","7","Stable","Low Concern","0","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Exceptionally high biological and marine habitat diversity","10","Data Deficient","High Concern","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Outstanding island scenery","7","Stable","Low Concern","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Outstanding natural features","7","Stable","Good","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Diverse seabird communities","9","Stable","Good","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Marine zonation and biodiversity","9","Stable","Low Concern","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Terrestrial biodiversity","9","Stable","Good","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Important seabird station","10","Deteriorating","High Concern","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Significant gannet colony","10","Stable","Good","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Significant puffin colony","10","Deteriorating","High Concern","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Significant fulmar colony","10","Stable","Good","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Significant maritime plant communities","10","Stable","Good","0","2014"
"902368","4908","elena","Completed","Published","St Kilda","Significant marine communities","10","Data Deficient","Data Deficient","0","2014"
"16792","4909","elena","Completed","Published","Manovo-Gounda St Floris National Park","La plus grande savane d’Afrique centrale","9","Deteriorating","Critical","0","2014"
"16792","4909","elena","Completed","Published","Manovo-Gounda St Floris National Park","La faune très riche des savanes soudano-sahélienne et soudano-guinéenne","10","Deteriorating","Critical","0","2014"
"555542337","4911","elena","Completed","Published","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Stable","Good","0","2014"
"903138","4922","elena","Completed","Published","Socotra Archipelago","Endemic flora and vegetation","10","Deteriorating","High Concern","0","2014"
"555542336","4938","elena","Completed","Published","Ogasawara Islands","Valuable evidence of evolutionary processes","9","Data Deficient","High Concern","0","2014"
"903062","4915","elena","Completed","Published","Rainforests of the Atsinanana","Ongoing ecological processes necessary for the survival of Madagascar's unique biodiversity","9","Deteriorating","Low Concern","0","2014"
"903062","4915","elena","Completed","Published","Rainforests of the Atsinanana","Rare and threatened mammals","10","Deteriorating","High Concern","0","2014"
"903062","4915","elena","Completed","Published","Rainforests of the Atsinanana","Rare and endemic birds","10","Deteriorating","Low Concern","0","2014"
"903062","4915","elena","Completed","Published","Rainforests of the Atsinanana","Diversity of habitats","10","Deteriorating","Low Concern","0","2014"
"903138","4922","elena","Completed","Published","Socotra Archipelago","Endemic reptiles with their habitats","10","Data Deficient","Data Deficient","0","2014"
"903138","4922","elena","Completed","Published","Socotra Archipelago","Endemic and endangered birds with their habitats","10","Deteriorating","Low Concern","0","2014"
"12203","4918","elena","Completed","Published","Iguaçu National Park","One of the largest and most impressive waterfalls in the world","7","Stable","High Concern","0","2014"
"12203","4918","elena","Completed","Published","Iguaçu National Park","Exceptional biodiversity","10","Stable","Low Concern","0","2014"
"2574","4920","elena","Completed","Published","Mount Nimba Strict Nature Reserve","Une grande variété d'habitats","9","Stable","Critical","0","2014"
"2574","4920","elena","Completed","Published","Mount Nimba Strict Nature Reserve","Une richesse faunistique et floristique avec des espèces endémiques","10","Stable","High Concern","0","2014"
"903138","4922","elena","Completed","Published","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Deteriorating","High Concern","0","2014"
"555556049","4924","elena","Completed","Published","Tajik National Park (Mountains of the Pamirs)","Alpine wilderness of high glaciated mountains","7","Stable","Good","0","2014"
"555556049","4924","elena","Completed","Published","Tajik National Park (Mountains of the Pamirs)","High altitude lakes","7","Stable","Good","0","2014"
"555556049","4924","elena","Completed","Published","Tajik National Park (Mountains of the Pamirs)","Landform juxtaposition of heavily-glaciated high peaks, high plateaux with an alpine desert character, and deep gorges","8","Stable","Low Concern","0","2014"
"555556045","4926","elena","Completed","Published","Xinjiang Tianshan","An outstanding scenic area comprising part of the largest mountain chain in the world’s temperate arid region","7","Stable","Good","0","2014"
"555556045","4926","elena","Completed","Published","Xinjiang Tianshan","Outstanding example of biological evolution in an arid continental climate, with relict, rare, endangered and endemic species","9","Stable","Good","0","2014"
"2006","4928","elena","Completed","Published","Simien National Park","Dramatic mountain scenery","7","Deteriorating","Low Concern","0","2014"
"2006","4928","elena","Completed","Published","Simien National Park","Endemic plant communities","10","Stable","High Concern","0","2014"
"2006","4928","elena","Completed","Published","Simien National Park","Endangered and endemic mammals","10","Improving","High Concern","0","2014"
"2006","4928","elena","Completed","Published","Simien National Park","Rare & Endemic birds","10","Data Deficient","Low Concern","0","2014"
"10906","4930","elena","Completed","Published","Salonga National Park","An example of biological evolution and the adaptation of life forms in a complex equatorial rainforest environment","9","Deteriorating","Critical","0","2014"
"10906","4930","elena","Completed","Published","Salonga National Park","Vast area of intact lowland tropical rainforest covering a wide range of habitats with high biodiversity.","7","Improving","High Concern","0","2014"
"10906","4930","elena","Completed","Published","Salonga National Park","Vast area of intact lowland tropical rainforest covering a wide range of habitats with high biodiversity.","9","Improving","High Concern","0","2014"
"10906","4930","elena","Completed","Published","Salonga National Park","Vast area of intact lowland tropical rainforest covering a wide range of habitats with high biodiversity.","10","Improving","High Concern","0","2014"
