"wdpa_id","screenname","status","stage","name_en","topic","pm_rating","assessment_cycle"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Management effectiveness","Effective","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Implementation of Committee decisions and recommendations","Data Deficient","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Boundaries","Some Concern","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Sustainable finance","Effective","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Staff training and development","Effective","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Sustainable use","Data Deficient","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Education and interpretation programs","Effective","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Tourism and visitation management","Effective","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Monitoring","Data Deficient","2014"
"903129","elena","Completed","Published","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Research","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Boundaries","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Legal framework","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Data Deficient","2014"
"220292","elena","Completed","Published","Kinabalu Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2014"
"220292","elena","Completed","Published","Kinabalu Park","Management effectiveness","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Implementation of Committee decisions and recommendations","Highly Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Sustainable finance","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Staff training and development","Some Concern","2014"
"220292","elena","Completed","Published","Kinabalu Park","Sustainable use","Data Deficient","2014"
"220292","elena","Completed","Published","Kinabalu Park","Education and interpretation programs","Effective","2014"
"220292","elena","Completed","Published","Kinabalu Park","Tourism and visitation management","Some Concern","2014"
"220292","elena","Completed","Published","Kinabalu Park","Monitoring","Some Concern","2014"
"220292","elena","Completed","Published","Kinabalu Park","Research","Some Concern","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Staff training and development","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Sustainable use","Highly Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Legal framework","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Integration into regional and national planning systems (including sea/landscape connectivity)","Highly Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Management effectiveness","Highly Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Implementation of Committee decisions and recommendations","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Boundaries","Highly Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Sustainable finance","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Education and interpretation programs","Highly Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Tourism and visitation management","Highly Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Monitoring","Effective","2014"
"555512001","elena","Completed","Published","Papahanaumokuakea","Research","Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Research","Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Legal framework","Highly Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Management effectiveness","Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Implementation of Committee decisions and recommendations","Data Deficient","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Boundaries","Highly Effective","2014"
"903136","elena","Completed","Published","Mount Sanqingshan National Park","Sustainable finance","Highly Effective","2014"
